"","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"60074913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60075062",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60075198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60075589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60076320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60076515",0,0,2,1,2,0,0,3,2,2,0,4,1,0,0,3,0,1,0,0,0
"60076588",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60076833",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60077155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60077572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60078454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60078541",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60079127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,7
"60080013",0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0
"60080201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60080345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,1,0,3
"60082386",0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"60082572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60082733",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"60082737",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60082763",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"60082875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"60083640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60083641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
"60084072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60084389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60085713",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60085732",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60085748",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60085801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,2,5
"60085927",5,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60086300",0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,0
"60086301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60086790",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"60086967",0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,6,1,1,1,1
"60086968",0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0
"60087649",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
"60087684",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"60090009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60090016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60091250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"60091253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60092830",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60093685",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"60093718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60093731",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60093891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60094459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60094746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"60095340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60095700",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,4,0
"60096701",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60097036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60097065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60097089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
"60097350",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,4,6,8,0
"60097848",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60098690",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60098805",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60099501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60100145",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,9
"60100184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60101614",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60101617",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60101686",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0
"60101765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60101854",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,7,0
"60102015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60102121",0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0
"60102305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60103003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"60103024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60103055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60103268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60103339",0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,0,0,0,0,0
"60103484",0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2
"60103650",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"60103675",0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,1,3,2,2,3
"60103974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"60104143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60104446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0
"60104734",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,8
"60105154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60105169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"60105315",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60105348",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,5
"60105361",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60105842",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"60105937",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60106381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60106385",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"60107274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"60107658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60108318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60108487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60108871",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60109032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0
"60109100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60109130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60109509",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0
"60110665",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
