afid,adoption_class,threshold,toa,region
60000871,Laggards,High Thresh.,2016,North America
60000872,Late Majority,Low Thresh.,2013,ASOC(core)
60000874,Early Majority,High Thresh.,2010,EU_COST(periphery)
60000879,Early Adopters,Very Low Thresh.,2000,North America
60000881,Late Majority,High Thresh.,2011,ASOC(periphery)
60000885,Late Majority,High Thresh.,2014,North America
60000905,Early Adopters,Low Thresh.,1998,EU_COST(core)
60000906,Early Majority,Low Thresh.,2010,ASOC(periphery)
60000928,Early Adopters,High Thresh.,2000,North America
60000937,Late Majority,High Thresh.,2012,ASOC(core)
60000945,Early Adopters,Very Low Thresh.,2002,North America
60000948,Late Majority,High Thresh.,2011,North America
60000950,Late Majority,High Thresh.,2012,EU_COST(periphery)
60000961,Late Majority,High Thresh.,2013,EU_COST(periphery)
60000964,Early Adopters,High Thresh.,2000,EU_COST(periphery)
60000986,Early Adopters,Very Low Thresh.,2001,North America
60000989,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60000990,Early Majority,High Thresh.,2010,EU_COST(periphery)
60001001,Early Majority,High Thresh.,2005,North America
60001011,Early Majority,High Thresh.,2008,ASOC(core)
60001018,Early Majority,Low Thresh.,2008,ASOC(core)
60001091,Late Majority,Low Thresh.,2011,EU_COST(core)
60001097,Late Majority,High Thresh.,2012,EU_COST(core)
60001104,Late Majority,High Thresh.,2014,EU_COST(periphery)
60001115,Early Majority,Very Low Thresh.,2007,North America
60001117,Early Adopters,Low Thresh.,1997,North America
60001138,Late Majority,High Thresh.,2014,EU_COST(periphery)
60001157,Early Adopters,High Thresh.,2004,EU_COST(core)
60001166,Late Majority,Low Thresh.,2012,ASOC(periphery)
60001170,Early Majority,High Thresh.,2008,ASOC(core)
60001171,Early Adopters,High Thresh.,1999,EU_COST(periphery)
60001187,Late Majority,High Thresh.,2015,ASOC(core)
60001224,Laggards,High Thresh.,2016,North America
60001271,Laggards,High Thresh.,2016,ASOC(core)
60001278,Laggards,Very Low Thresh.,2016,ASOC(periphery)
60001282,Laggards,High Thresh.,2016,LAZEN
60001296,Early Majority,High Thresh.,2010,EU_COST(periphery)
60001298,Early Majority,High Thresh.,2009,ASOC(core)
60001301,Early Majority,Low Thresh.,2010,EU_COST(core)
60001303,Early Majority,High Thresh.,2010,North America
60001344,Early Adopters,Very Low Thresh.,1997,North America
60001361,Early Adopters,High Thresh.,2004,North America
60001362,Late Majority,High Thresh.,2013,North America
60001377,Late Majority,Very Low Thresh.,2014,ASOC(core)
60001404,Early Adopters,High Thresh.,2002,EU_COST(core)
60001413,Late Majority,High Thresh.,2011,North America
60001422,Early Adopters,Very Low Thresh.,1998,EU_COST(core)
60001426,Early Majority,High Thresh.,2010,North America
60001439,Early Adopters,Low Thresh.,1997,North America
60001440,Early Adopters,High Thresh.,2001,North America
60001455,Late Majority,High Thresh.,2014,ASOC(core)
60001456,Late Majority,High Thresh.,2013,North America
60001462,Late Majority,High Thresh.,2011,North America
60001478,Laggards,High Thresh.,2017,EU_COST(periphery)
60001490,Early Majority,High Thresh.,2008,EU_COST(core)
60001500,Laggards,Low Thresh.,2017,ASOC(periphery)
60001524,Early Majority,Very Low Thresh.,2005,EU_COST(periphery)
60001525,Early Majority,High Thresh.,2006,North America
60001526,Early Majority,Low Thresh.,2008,North America
60001527,Laggards,Low Thresh.,2017,North America
60001536,Early Adopters,Very Low Thresh.,2004,North America
60001555,Late Majority,Very Low Thresh.,2014,North America
60001562,Late Majority,Very Low Thresh.,2014,North America
60001563,Early Majority,High Thresh.,2007,LAZEN
60001576,Early Adopters,Very Low Thresh.,2001,EU_COST(periphery)
60001580,Early Adopters,High Thresh.,2004,ASOC(core)
60001602,Late Majority,High Thresh.,2013,EU_COST(periphery)
60001604,Early Majority,High Thresh.,2008,ASOC(core)
60001609,Early Majority,High Thresh.,2006,North America
60001619,Laggards,Low Thresh.,2016,ASOC(periphery)
60001633,Early Majority,High Thresh.,2005,EU_COST(core)
60001647,Early Adopters,Very Low Thresh.,2002,North America
60001673,Early Adopters,High Thresh.,2000,North America
60001681,Early Majority,High Thresh.,2008,North America
60001741,Laggards,Low Thresh.,2016,EU_COST(periphery)
60001769,Early Majority,Very Low Thresh.,2007,North America
60001772,Early Adopters,Very Low Thresh.,1997,EU_COST(core)
60001821,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60001844,Late Majority,High Thresh.,2015,North America
60001857,Late Majority,High Thresh.,2011,ASOC(core)
60001861,Laggards,Very Low Thresh.,2016,EU_COST(core)
60001873,Early Majority,Very Low Thresh.,2007,ASOC(core)
60001881,Early Adopters,High Thresh.,1998,EU_COST(core)
60001890,Late Majority,Low Thresh.,2011,LAZEN
60001910,Early Adopters,Low Thresh.,2003,EU_COST(periphery)
60001931,Laggards,High Thresh.,2017,North America
60001933,Late Majority,High Thresh.,2015,ASOC(periphery)
60001972,Early Majority,High Thresh.,2010,EU_COST(core)
60001987,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60001997,Early Adopters,Low Thresh.,2004,EU_COST(core)
60002014,Late Majority,High Thresh.,2011,EU_COST(periphery)
60002016,Late Majority,High Thresh.,2014,EU_COST(periphery)
60002023,Early Majority,Very Low Thresh.,2006,North America
60002033,Early Majority,High Thresh.,2007,ASOC(core)
60002050,Late Majority,High Thresh.,2014,ASOC(core)
60002053,Laggards,Low Thresh.,2017,North America
60002058,Late Majority,Low Thresh.,2011,North America
60002083,Laggards,High Thresh.,2017,EU_COST(core)
60002090,Early Majority,Very Low Thresh.,2005,ASOC(core)
60002092,Early Adopters,High Thresh.,2003,North America
60002106,Late Majority,High Thresh.,2012,ASOC(core)
60002144,Early Majority,Low Thresh.,2005,EU_COST(periphery)
60002173,Early Adopters,Low Thresh.,1998,North America
60002194,Early Majority,Very Low Thresh.,2007,North America
60002210,Early Majority,High Thresh.,2010,ASOC(core)
60002214,Early Majority,High Thresh.,2010,North America
60002218,Early Majority,High Thresh.,2007,LAZEN
60002222,Late Majority,Very Low Thresh.,2015,ASOC(core)
60002227,Early Majority,Very Low Thresh.,2008,North America
60002228,Early Adopters,High Thresh.,2004,North America
60002243,Laggards,Low Thresh.,2017,North America
60002262,Laggards,Low Thresh.,2016,North America
60002284,Early Majority,Low Thresh.,2010,EU_COST(core)
60002296,Laggards,High Thresh.,2017,ASOC(core)
60002299,Late Majority,High Thresh.,2015,ASOC(core)
60002306,Early Adopters,High Thresh.,2001,North America
60002316,Early Majority,High Thresh.,2010,ASOC(periphery)
60002337,Laggards,Low Thresh.,2016,North America
60002339,Early Majority,High Thresh.,2008,North America
60002366,Late Majority,High Thresh.,2012,ASOC(core)
60002388,Early Adopters,Very Low Thresh.,1998,North America
60002396,Early Majority,Low Thresh.,2006,North America
60002441,Early Adopters,Low Thresh.,1998,North America
60002443,Early Adopters,Very Low Thresh.,2001,ASOC(core)
60002445,Early Majority,Very Low Thresh.,2006,ASOC(core)
60002462,Late Majority,Very Low Thresh.,2012,North America
60002476,Early Majority,Very Low Thresh.,2007,North America
60002483,Early Adopters,Very Low Thresh.,1998,EU_COST(core)
60002494,Early Adopters,Low Thresh.,1998,North America
60002507,Early Adopters,Low Thresh.,2002,North America
60002526,Early Majority,High Thresh.,2009,North America
60002557,Late Majority,High Thresh.,2013,North America
60002561,Early Adopters,Low Thresh.,2004,ASOC(core)
60002571,Early Majority,High Thresh.,2006,EU_COST(core)
60002573,Early Majority,Very Low Thresh.,2009,EU_COST(core)
60002593,Early Majority,High Thresh.,2010,ASOC(core)
60002600,Early Adopters,High Thresh.,2001,North America
60002612,Early Majority,High Thresh.,2006,EU_COST(periphery)
60002636,Early Majority,High Thresh.,2005,LAZEN
60002644,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
60002645,Late Majority,High Thresh.,2015,North America
60002668,Laggards,High Thresh.,2016,ASOC(periphery)
60002695,Early Majority,Very Low Thresh.,2010,EU_COST(periphery)
60002717,Early Majority,Very Low Thresh.,2010,North America
60002746,Early Adopters,Low Thresh.,1996,North America
60002765,Early Majority,High Thresh.,2005,EU_COST(periphery)
60002769,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60002773,Late Majority,High Thresh.,2012,ASOC(core)
60002776,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60002783,Early Majority,High Thresh.,2009,ASOC(core)
60002784,Early Adopters,Very Low Thresh.,2002,ASOC(core)
60002787,Early Majority,High Thresh.,2009,ASOC(core)
60002790,Early Majority,High Thresh.,2009,ASOC(core)
60002794,Early Majority,High Thresh.,2007,EU_COST(core)
60002798,Early Adopters,Very Low Thresh.,1999,ASOC(periphery)
60002804,Late Majority,High Thresh.,2014,North America
60002813,Late Majority,Low Thresh.,2011,ASOC(core)
60002821,Late Majority,High Thresh.,2014,ASOC(core)
60002833,Late Majority,Low Thresh.,2015,ASOC(core)
60002836,Late Majority,High Thresh.,2014,ASOC(core)
60002838,Early Majority,Very Low Thresh.,2008,EU_COST(periphery)
60002860,Early Adopters,High Thresh.,2003,North America
60002864,Early Majority,Low Thresh.,2010,LAZEN
60002869,Late Majority,Low Thresh.,2011,EU_COST(core)
60002873,Late Majority,Very Low Thresh.,2013,North America
60002877,Late Majority,High Thresh.,2013,ASOC(core)
60002878,Early Adopters,Low Thresh.,2004,North America
60002896,Early Majority,Low Thresh.,2007,North America
60002900,Late Majority,Very Low Thresh.,2012,EU_COST(core)
60002946,Early Adopters,Very Low Thresh.,2001,LAZEN
60002948,Early Majority,Low Thresh.,2007,ASOC(core)
60002952,Early Majority,High Thresh.,2005,EU_COST(periphery)
60002963,Early Adopters,Very Low Thresh.,1999,EU_COST(periphery)
60002967,Laggards,High Thresh.,2016,EU_COST(core)
60002983,Laggards,High Thresh.,2017,EU_COST(periphery)
60003003,Late Majority,High Thresh.,2015,EU_COST(periphery)
60003013,Late Majority,Low Thresh.,2011,ASOC(core)
60003044,Late Majority,Low Thresh.,2011,EU_COST(periphery)
60003079,Laggards,High Thresh.,2016,LAZEN
60003087,Early Majority,High Thresh.,2009,ASOC(core)
60003088,Early Majority,High Thresh.,2005,North America
60003103,Laggards,Low Thresh.,2016,North America
60003105,Late Majority,High Thresh.,2013,ASOC(core)
60003122,Early Adopters,Very Low Thresh.,1998,North America
60003138,Late Majority,Very Low Thresh.,2013,EU_COST(periphery)
60003144,Early Majority,High Thresh.,2009,ASOC(core)
60003146,Late Majority,High Thresh.,2014,ASOC(core)
60003156,Laggards,Very Low Thresh.,2016,EU_COST(periphery)
60003158,Early Adopters,Very Low Thresh.,2001,North America
60003160,Laggards,High Thresh.,2017,North America
60003171,Early Majority,Very Low Thresh.,2006,North America
60003181,Late Majority,Very Low Thresh.,2014,ASOC(core)
60003185,Early Majority,Very Low Thresh.,2006,EU_COST(periphery)
60003212,Early Adopters,Very Low Thresh.,2002,North America
60003214,Early Majority,Low Thresh.,2009,North America
60003217,Late Majority,High Thresh.,2015,EU_COST(periphery)
60003230,Early Majority,Low Thresh.,2010,EU_COST(periphery)
60003237,Early Majority,High Thresh.,2010,EU_COST(periphery)
60003238,Early Majority,High Thresh.,2006,North America
60003261,Laggards,High Thresh.,2016,North America
60003269,Early Adopters,High Thresh.,1998,North America
60003274,Late Majority,High Thresh.,2013,EU_COST(core)
60003280,Early Majority,Low Thresh.,2009,EU_COST(core)
60003303,Early Majority,High Thresh.,2005,ASOC(core)
60003309,Early Adopters,High Thresh.,2002,North America
60003354,Early Majority,Low Thresh.,2006,EU_COST(periphery)
60003362,Laggards,Very Low Thresh.,2016,EU_COST(core)
60003367,Laggards,Low Thresh.,2016,EU_COST(periphery)
60003372,Late Majority,High Thresh.,2014,North America
60003417,Early Majority,Low Thresh.,2007,EU_COST(periphery)
60003436,Early Adopters,High Thresh.,2004,ASOC(periphery)
60003443,Early Majority,High Thresh.,2005,North America
60003467,Early Majority,Very Low Thresh.,2007,North America
60003471,Laggards,High Thresh.,2017,North America
60003487,Laggards,High Thresh.,2016,EU_COST(periphery)
60003498,Early Adopters,High Thresh.,2000,ASOC(core)
60003500,Early Adopters,High Thresh.,2000,North America
60003512,Early Adopters,Very Low Thresh.,2003,North America
60003524,Late Majority,High Thresh.,2014,ASOC(core)
60003525,Late Majority,High Thresh.,2014,ASOC(core)
60003526,Early Adopters,Low Thresh.,1998,North America
60003533,Early Majority,High Thresh.,2010,ASOC(core)
60003545,Early Adopters,Low Thresh.,2004,North America
60003608,Early Majority,High Thresh.,2006,ASOC(core)
60003615,Late Majority,High Thresh.,2011,EU_COST(core)
60003625,Early Adopters,High Thresh.,2000,North America
60003634,Early Majority,Very Low Thresh.,2009,LAZEN
60003640,Late Majority,High Thresh.,2013,ASOC(core)
60003641,Late Majority,Low Thresh.,2014,ASOC(core)
60003662,Early Adopters,Very Low Thresh.,1999,EU_COST(periphery)
60003668,Early Majority,High Thresh.,2008,EU_COST(periphery)
60003687,Early Adopters,High Thresh.,2003,EU_COST(periphery)
60003703,Late Majority,High Thresh.,2012,EU_COST(periphery)
60003711,Early Adopters,High Thresh.,1998,North America
60003723,Early Adopters,Very Low Thresh.,2004,North America
60003742,Late Majority,High Thresh.,2012,North America
60003771,Early Majority,High Thresh.,2005,EU_COST(core)
60003828,Early Adopters,High Thresh.,2002,North America
60003858,Early Adopters,Low Thresh.,1997,EU_COST(periphery)
60003892,Early Adopters,Low Thresh.,2004,North America
60003915,Early Adopters,High Thresh.,1998,North America
60003937,Early Adopters,Low Thresh.,2004,North America
60003952,Late Majority,Very Low Thresh.,2013,North America
60003955,Late Majority,High Thresh.,2011,EU_COST(core)
60003970,Early Majority,Low Thresh.,2006,ASOC(core)
60003977,Early Majority,High Thresh.,2007,ASOC(core)
60003999,Early Adopters,Low Thresh.,1997,North America
60004009,Early Majority,High Thresh.,2007,ASOC(periphery)
60004049,Early Majority,Low Thresh.,2010,ASOC(core)
60004060,Late Majority,Low Thresh.,2013,EU_COST(periphery)
60004078,Late Majority,High Thresh.,2013,EU_COST(core)
60004091,Early Majority,Very Low Thresh.,2009,ASOC(core)
60004109,Early Adopters,Very Low Thresh.,2003,North America
60004148,Late Majority,High Thresh.,2013,ASOC(core)
60004156,Early Adopters,Low Thresh.,1997,EU_COST(core)
60004164,Late Majority,High Thresh.,2013,North America
60004179,Early Adopters,Very Low Thresh.,1999,North America
60004219,Early Adopters,High Thresh.,1998,EU_COST(core)
60004225,Late Majority,High Thresh.,2015,ASOC(core)
60004235,Laggards,High Thresh.,2016,EU_COST(periphery)
60004270,Early Majority,High Thresh.,2005,North America
60004283,Laggards,Low Thresh.,2017,ASOC(core)
60004300,Late Majority,High Thresh.,2014,EU_COST(periphery)
60004321,Late Majority,High Thresh.,2012,ASOC(core)
60004346,Early Majority,High Thresh.,2006,EU_COST(periphery)
60004354,Early Majority,High Thresh.,2008,North America
60004362,Early Majority,High Thresh.,2007,EU_COST(periphery)
60004388,Laggards,High Thresh.,2016,North America
60004391,Laggards,Very Low Thresh.,2017,ASOC(periphery)
60004395,Early Majority,High Thresh.,2010,ASOC(core)
60004409,Laggards,High Thresh.,2016,ASOC(periphery)
60004424,Laggards,Low Thresh.,2016,ASOC(periphery)
60004443,Late Majority,Low Thresh.,2014,EU_COST(periphery)
60004502,Early Majority,Low Thresh.,2007,EU_COST(periphery)
60004518,Early Majority,Very Low Thresh.,2009,LAZEN
60004538,Late Majority,High Thresh.,2012,ASOC(core)
60004572,Late Majority,Low Thresh.,2015,EU_COST(core)
60004573,Late Majority,High Thresh.,2011,ASOC(core)
60004582,Late Majority,High Thresh.,2014,ASOC(periphery)
60004591,Early Adopters,High Thresh.,2004,EU_COST(periphery)
60004630,Laggards,Low Thresh.,2017,ASOC(core)
60004638,Early Majority,Very Low Thresh.,2009,EU_COST(periphery)
60004667,Laggards,High Thresh.,2016,ASOC(core)
60004679,Late Majority,Very Low Thresh.,2014,ASOC(core)
60004686,Early Majority,Low Thresh.,2008,North America
60004691,Late Majority,High Thresh.,2015,ASOC(core)
60004692,Late Majority,Very Low Thresh.,2011,EU_COST(core)
60004708,Early Majority,Very Low Thresh.,2010,EU_COST(core)
60004716,Late Majority,High Thresh.,2013,EU_COST(periphery)
60004718,Early Adopters,Low Thresh.,1998,EU_COST(periphery)
60004737,Late Majority,High Thresh.,2013,EU_COST(periphery)
60004739,Early Majority,High Thresh.,2005,ASOC(core)
60004750,Late Majority,Low Thresh.,2011,ASOC(periphery)
60004752,Late Majority,High Thresh.,2015,ASOC(core)
60004760,Early Adopters,High Thresh.,2003,North America
60004772,Late Majority,High Thresh.,2015,North America
60004791,Early Majority,High Thresh.,2010,North America
60004803,Early Adopters,Low Thresh.,2001,North America
